dateTime,zone,subject_race,subject_sex,department_id,type,arrest_made,citation_issued,warning_issued,outcome,frisk_performed,search_conducted,reason_for_stop,vehicle_make,raw_BasisForStop,raw_OperatorRace,raw_OperatorSex,raw_ResultOfStop
2006-03-14 11:50:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-13 02:52:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 00:36:00,K1,white,male,600,vehicular,False,True,False,citation,False,True,Other Traffic Violation,,OT,W,M,M
2006-03-14 23:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 23:30:00,X4,white,male,500,vehicular,True,False,False,arrest,False,True,Speeding,,SP,W,M,D
2006-03-15 12:10:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-01-02 16:18:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Speeding,JEEP,SP,W,F,M
2006-03-15 04:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 12:50:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-14 23:15:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-15 00:10:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 00:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 00:31:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,HOND,SP,W,M,M
2006-03-15 06:10:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2006-03-15 07:03:00,K3,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,FORD,SP,B,M,M
2006-03-15 06:05:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 06:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 07:12:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,DODG,SP,W,M,M
2006-03-12 21:45:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-07 07:25:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 07:14:00,X3,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,NISS,SP,W,M,M
2006-03-07 07:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 06:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-07 08:00:00,K3,black,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2006-03-12 22:25:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 07:05:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 06:05:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-13 06:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,M,M
2006-03-13 22:35:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 06:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 07:03:00,K3,black,male,300,vehicular,False,True,False,citation,False,False,Speeding,FORD,SP,B,M,M
2006-03-14 06:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 07:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 02:18:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,DODG,SP,W,M,M
2006-03-14 23:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 00:20:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-15 01:05:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 06:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-05 16:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-05 17:00:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 08:34:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-06 08:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 08:51:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-06 08:55:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-06 09:45:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-06 09:55:00,K3,white,male,300,vehicular,False,False,True,warning,False,False,Speeding,,SP,W,M,W
2006-03-15 09:35:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:32:00,K1,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,DODG,SP,W,F,M
2006-03-06 10:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-12 20:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:47:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-13 11:25:00,K3,black,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-06 10:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-13 12:10:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-06 11:20:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 15:20:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,M,M
2006-03-13 12:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 20:10:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 18:30:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:50:00,K1,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,HOND,SP,W,M,M
2006-03-15 10:07:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-06 11:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-06 12:05:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:45:00,K1,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,CHRY,SP,W,F,M
2006-03-06 12:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,True,Speeding,,SP,W,M,M
2006-03-15 10:22:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 10:15:00,K1,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,KIA,SP,W,M,M
2006-03-06 13:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-06 14:30:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 10:39:00,K1,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,HOND,SP,W,F,M
2006-03-15 11:06:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 12:00:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 10:18:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-01-02 17:19:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 11:25:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-15 13:30:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 13:49:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 14:39:00,X3,white,female,200,vehicular,False,True,False,citation,False,False,Speeding,DODG,SP,W,F,M
2006-03-10 10:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 11:00:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-10 11:25:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 12:55:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 15:07:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,NISS,SP,W,M,M
2006-01-02 11:10:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-10 09:50:00,K3,hispanic,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,H,M,M
2006-03-10 09:50:00,K3,asian/pacific islander,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,F,M
2006-03-10 10:10:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 10:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 09:15:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-09 09:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 19:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 19:40:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-11 09:30:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-11 09:50:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-01-02 11:25:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-11 10:00:00,K3,hispanic,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,L,F,M
2006-03-11 13:20:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-11 13:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-13 08:37:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-13 09:28:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-13 10:04:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 09:45:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-13 10:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 10:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,F,M
2006-01-02 11:35:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 10:20:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 11:05:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 11:05:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 16:56:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,FORD,OT,W,M,M
2006-03-15 16:45:00,K1,black,male,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,OLDS,OT,B,M,M
2006-03-15 16:35:00,K1,black,male,600,vehicular,False,True,False,citation,False,False,Violation of City/Town Ordinance,,VO,B,M,M
2006-03-11 16:25:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-11 16:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-11 17:15:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-01-02 09:45:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 17:20:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 07:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 07:40:00,K3,white,male,300,vehicular,True,False,False,arrest,False,False,Other Traffic Violation,,OT,W,M,D
2006-03-15 10:40:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 11:15:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 14:00:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 18:19:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,MERC,SP,W,M,M
2006-03-15 12:53:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2006-03-15 13:13:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-01-02 11:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 13:35:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 14:17:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 14:57:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 15:30:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:15:00,K2,white,male,202,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 19:29:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 09:38:00,K2,white,male,202,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 07:40:00,K2,black,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2006-03-13 08:45:00,K2,white,female,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2006-03-13 10:02:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-01-02 10:00:00,K3,black,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,F,M
2006-03-13 10:02:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 14:15:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 20:25:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 12:08:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-11 20:55:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 14:32:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-11 08:40:00,X4,hispanic,female,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,H,F,M
2006-03-15 16:42:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 15:30:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 16:42:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-01-02 12:00:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 10:00:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-13 16:09:00,K2,asian/pacific islander,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,I,M,M
2006-03-15 13:55:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 20:25:00,X3,black,male,200,vehicular,False,True,False,citation,False,False,Speeding,MERZ,SP,B,M,M
2006-03-15 17:15:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 08:30:00,K2,white,male,203,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-15 14:35:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-10 14:55:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2006-03-15 15:00:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-15 15:25:00,K2,black,male,900,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,B,M,M
2006-01-02 13:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 20:41:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,FORD,SP,W,M,M
2006-03-05 01:10:00,X4,hispanic,male,500,vehicular,True,False,False,arrest,True,True,Speeding,,SP,H,M,D
2006-03-05 01:10:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-06 02:00:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-10 02:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 02:35:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 03:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 04:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 22:20:00,X4,asian/pacific islander,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2006-03-11 23:20:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,B,M,M
2006-03-05 17:55:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-05 19:25:00,X3,hispanic,male,200,vehicular,True,False,False,arrest,False,True,Speeding,,SP,H,M,D
2006-02-26 15:00:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,B,M,M
2006-02-26 08:30:00,X4,asian/pacific islander,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,I,M,M
2006-02-27 10:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 00:02:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 08:30:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2006-03-10 01:45:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-10 08:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-10 07:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-10 20:44:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 22:40:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 23:30:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-16 00:20:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-16 01:05:00,K1,asian/pacific islander,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2006-03-10 20:40:00,X4,hispanic,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,H,M,M
2006-03-10 23:30:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-11 02:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 20:15:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-01-02 18:37:00,X3,white,male,500,vehicular,True,False,False,arrest,False,False,Registration Violation,NISS,RV,W,M,D
2006-03-11 20:35:00,X4,black,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-11 21:00:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 23:59:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-12 01:20:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-12 01:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-12 01:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 09:00:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-09 09:05:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-09 09:45:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 09:55:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-01-02 13:50:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 10:30:00,X4,white,female,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-09 10:50:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-09 11:20:00,X4,asian/pacific islander,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,I,M,M
2006-03-09 13:10:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-11 19:00:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 22:10:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 23:15:00,K2,white,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 23:35:00,K2,black,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,M,M
2006-03-16 00:45:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-16 01:20:00,K2,black,female,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,B,F,M
2006-01-02 14:25:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-16 03:45:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-12 12:25:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,W,M,M
2006-03-15 20:30:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 23:00:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-16 00:05:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-16 00:45:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-16 02:15:00,K1,white,male,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 19:25:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 21:00:00,K3,black,male,300,vehicular,False,True,False,citation,False,False,Registration Violation,,RV,B,M,M
2006-03-14 08:02:00,X1,white,female,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-01-02 14:50:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-15 19:40:00,X4,white,male,500,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-16 07:58:00,K3,white,female,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-14 09:05:00,X1,white,female,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-10 06:40:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 09:20:00,X1,white,female,000,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,F,M
2006-03-16 06:20:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-02-24 07:20:00,X1,black,male,000,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2006-03-16 08:30:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-14 09:40:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,W,M,M
2006-03-16 08:30:00,X3,white,male,200,vehicular,False,True,False,citation,False,False,Speeding,HOND,SP,W,M,M
2006-01-02 15:14:00,K3,white,male,300,vehicular,False,True,False,citation,False,False,Equipment/Inspection Violation,,EQ,W,M,M
2006-03-15 16:50:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-15 18:40:00,K2,white,male,900,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 13:50:00,X1,white,male,000,vehicular,False,False,True,warning,False,False,Other Traffic Violation,,OT,W,M,W
2006-03-16 08:52:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-14 10:30:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 11:05:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 11:20:00,X1,black,male,000,vehicular,False,True,False,citation,False,False,Other Traffic Violation,,OT,B,M,M
2006-03-16 09:04:00,K1,white,female,600,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,F,M
2006-03-14 12:15:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 12:28:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
2006-03-14 12:55:00,X1,white,male,000,vehicular,False,True,False,citation,False,False,Speeding,,SP,W,M,M
